Ensembl Gene ID	Ensembl Transcript ID
ENSMUSG00000032875	ENSMUST00000107032
ENSMUSG00000015766	ENSMUST00000111878
ENSMUSG00000015766	ENSMUST00000100841
ENSMUSG00000015766	ENSMUST00000058210
ENSMUSG00000015766	ENSMUST00000111880
ENSMUSG00000041506	ENSMUST00000047721
ENSMUSG00000042634	ENSMUST00000040808
ENSMUSG00000042641	ENSMUST00000111801
ENSMUSG00000042641	ENSMUST00000059036
ENSMUSG00000020124	ENSMUST00000105258
ENSMUSG00000020124	ENSMUST00000105259
ENSMUSG00000020124	ENSMUST00000020334
ENSMUSG00000029343	ENSMUST00000112374
ENSMUSG00000029343	ENSMUST00000112375
ENSMUSG00000029343	ENSMUST00000031286
ENSMUSG00000029343	ENSMUST00000112378
ENSMUSG00000079274	ENSMUST00000111885
ENSMUSG00000004798	ENSMUST00000004920
ENSMUSG00000066800	ENSMUST00000086209
ENSMUSG00000025265	ENSMUST00000112685
ENSMUSG00000025265	ENSMUST00000101166
ENSMUSG00000025265	ENSMUST00000026296
ENSMUSG00000008318	ENSMUST00000008462
ENSMUSG00000036792	ENSMUST00000112743
ENSMUSG00000036792	ENSMUST00000112745
ENSMUSG00000036792	ENSMUST00000047413
ENSMUSG00000036792	ENSMUST00000112754
ENSMUSG00000031816	ENSMUST00000047282
ENSMUSG00000031816	ENSMUST00000116414
ENSMUSG00000031816	ENSMUST00000116415
ENSMUSG00000023249	ENSMUST00000067218
ENSMUSG00000023249	ENSMUST00000112479
ENSMUSG00000045038	ENSMUST00000059797
ENSMUSG00000045038	ENSMUST00000097274
ENSMUSG00000045038	ENSMUST00000097275
ENSMUSG00000054690	ENSMUST00000119475
ENSMUSG00000054690	ENSMUST00000122064
ENSMUSG00000054690	ENSMUST00000106260
ENSMUSG00000054690	ENSMUST00000098588
ENSMUSG00000054690	ENSMUST00000067858
ENSMUSG00000054690	ENSMUST00000067877
ENSMUSG00000026475	ENSMUST00000027748
ENSMUSG00000074054	ENSMUST00000098351
ENSMUSG00000078574	ENSMUST00000106264
ENSMUSG00000066975	ENSMUST00000112383
ENSMUSG00000066975	ENSMUST00000086631
ENSMUSG00000066975	ENSMUST00000112385
ENSMUSG00000066975	ENSMUST00000086629
ENSMUSG00000052848	ENSMUST00000064930
ENSMUSG00000042812	ENSMUST00000050684
ENSMUSG00000070576	ENSMUST00000094463
ENSMUSG00000020528	ENSMUST00000004955
ENSMUSG00000030223	ENSMUST00000095376
ENSMUSG00000030223	ENSMUST00000077115
ENSMUSG00000072730	ENSMUST00000100889
ENSMUSG00000025266	ENSMUST00000112691
ENSMUSG00000025266	ENSMUST00000026297
ENSMUSG00000024135	ENSMUST00000024951
ENSMUSG00000024135	ENSMUST00000095187
ENSMUSG00000024135	ENSMUST00000043323
ENSMUSG00000072913	ENSMUST00000101174
ENSMUSG00000029461	ENSMUST00000049053
ENSMUSG00000029461	ENSMUST00000107042
ENSMUSG00000029461	ENSMUST00000084914
ENSMUSG00000023495	ENSMUST00000024260
ENSMUSG00000042377	ENSMUST00000070453
ENSMUSG00000042377	ENSMUST00000093019
ENSMUSG00000030222	ENSMUST00000119610
ENSMUSG00000030222	ENSMUST00000117919
ENSMUSG00000030222	ENSMUST00000032347
ENSMUSG00000042671	ENSMUST00000111810
ENSMUSG00000042671	ENSMUST00000111812
ENSMUSG00000042671	ENSMUST00000041776
ENSMUSG00000042671	ENSMUST00000111814
ENSMUSG00000042671	ENSMUST00000111815
ENSMUSG00000053510	ENSMUST00000106639
ENSMUSG00000053510	ENSMUST00000102736
ENSMUSG00000053510	ENSMUST00000065977
ENSMUSG00000053510	ENSMUST00000106644
ENSMUSG00000078636	ENSMUST00000107041
ENSMUSG00000024134	ENSMUST00000024947
ENSMUSG00000041515	ENSMUST00000047737
ENSMUSG00000038805	ENSMUST00000043819
ENSMUSG00000028161	ENSMUST00000098590
ENSMUSG00000028161	ENSMUST00000070198
ENSMUSG00000028161	ENSMUST00000056758
ENSMUSG00000042073	ENSMUST00000112485
ENSMUSG00000042073	ENSMUST00000048527
ENSMUSG00000042684	ENSMUST00000041874
ENSMUSG00000064330	ENSMUST00000032346
ENSMUSG00000064330	ENSMUST00000057650
ENSMUSG00000034602	ENSMUST00000037557
ENSMUSG00000034602	ENSMUST00000073792
ENSMUSG00000056364	ENSMUST00000070429
ENSMUSG00000042371	ENSMUST00000051552
ENSMUSG00000050017	ENSMUST00000086635
ENSMUSG00000050017	ENSMUST00000058552
ENSMUSG00000042210	ENSMUST00000085117
ENSMUSG00000042210	ENSMUST00000048685
ENSMUSG00000072734	ENSMUST00000100894
ENSMUSG00000026761	ENSMUST00000090976
ENSMUSG00000026761	ENSMUST00000028098
ENSMUSG00000031818	ENSMUST00000034276
ENSMUSG00000071037	ENSMUST00000112293
ENSMUSG00000071037	ENSMUST00000095188
ENSMUSG00000004837	ENSMUST00000004959
ENSMUSG00000003411	ENSMUST00000003502
ENSMUSG00000003411	ENSMUST00000106650
ENSMUSG00000003411	ENSMUST00000106651
ENSMUSG00000030220	ENSMUST00000111891
ENSMUSG00000030220	ENSMUST00000111892
ENSMUSG00000030220	ENSMUST00000032344
ENSMUSG00000073775	ENSMUST00000102738
ENSMUSG00000030219	ENSMUST00000032343
ENSMUSG00000033209	ENSMUST00000112396
ENSMUSG00000033209	ENSMUST00000040111
ENSMUSG00000037922	ENSMUST00000106270
ENSMUSG00000037922	ENSMUST00000041577
ENSMUSG00000030701	ENSMUST00000107043
ENSMUSG00000030701	ENSMUST00000107045
ENSMUSG00000030701	ENSMUST00000107046
ENSMUSG00000030701	ENSMUST00000107044
ENSMUSG00000030701	ENSMUST00000116287
ENSMUSG00000030701	ENSMUST00000079176
ENSMUSG00000030701	ENSMUST00000107047
ENSMUSG00000030701	ENSMUST00000116288
ENSMUSG00000031819	ENSMUST00000034277
ENSMUSG00000023262	ENSMUST00000024031
ENSMUSG00000043687	ENSMUST00000061208
ENSMUSG00000042699	ENSMUST00000042141
ENSMUSG00000034613	ENSMUST00000067918
ENSMUSG00000028567	ENSMUST00000030296
ENSMUSG00000030218	ENSMUST00000032342
ENSMUSG00000074055	ENSMUST00000098354
ENSMUSG00000024127	ENSMUST00000064592
ENSMUSG00000024127	ENSMUST00000072406
ENSMUSG00000020123	ENSMUST00000020323
ENSMUSG00000025268	ENSMUST00000112697
ENSMUSG00000025268	ENSMUST00000112699
ENSMUSG00000025268	ENSMUST00000112700
ENSMUSG00000025268	ENSMUST00000112702
ENSMUSG00000025268	ENSMUST00000026302
ENSMUSG00000052155	ENSMUST00000063886
ENSMUSG00000052155	ENSMUST00000112783
ENSMUSG00000030217	ENSMUST00000032341
ENSMUSG00000053897	ENSMUST00000029810
ENSMUSG00000053897	ENSMUST00000081978
ENSMUSG00000031821	ENSMUST00000034278
ENSMUSG00000029521	ENSMUST00000066160
ENSMUSG00000042840	ENSMUST00000054057
ENSMUSG00000047515	ENSMUST00000052702
ENSMUSG00000043298	ENSMUST00000111894
ENSMUSG00000043298	ENSMUST00000068293
ENSMUSG00000030704	ENSMUST00000107048
ENSMUSG00000030704	ENSMUST00000098252
ENSMUSG00000030704	ENSMUST00000032946
ENSMUSG00000045520	ENSMUST00000062127
ENSMUSG00000042708	ENSMUST00000042373
ENSMUSG00000052248	ENSMUST00000064026
ENSMUSG00000043510	ENSMUST00000112409
ENSMUSG00000043510	ENSMUST00000056937
ENSMUSG00000079884	ENSMUST00000116000
ENSMUSG00000034620	ENSMUST00000092131
ENSMUSG00000034620	ENSMUST00000038772
ENSMUSG00000024131	ENSMUST00000024944
ENSMUSG00000073538	ENSMUST00000097535
ENSMUSG00000001036	ENSMUST00000108712
ENSMUSG00000001036	ENSMUST00000108711
ENSMUSG00000001036	ENSMUST00000108713
ENSMUSG00000001036	ENSMUST00000001063
ENSMUSG00000001036	ENSMUST00000116368
ENSMUSG00000001036	ENSMUST00000093020
ENSMUSG00000028568	ENSMUST00000102739
ENSMUSG00000028568	ENSMUST00000102740
ENSMUSG00000028568	ENSMUST00000102741
ENSMUSG00000028568	ENSMUST00000102742
ENSMUSG00000026872	ENSMUST00000028229
ENSMUSG00000026872	ENSMUST00000076836
ENSMUSG00000026872	ENSMUST00000068415
ENSMUSG00000030216	ENSMUST00000116514
ENSMUSG00000030216	ENSMUST00000032340
ENSMUSG00000030706	ENSMUST00000062093
ENSMUSG00000030706	ENSMUST00000107053
ENSMUSG00000026478	ENSMUST00000027752
ENSMUSG00000020121	ENSMUST00000020322
ENSMUSG00000020121	ENSMUST00000081688
ENSMUSG00000052467	ENSMUST00000064334
ENSMUSG00000044881	ENSMUST00000120454
ENSMUSG00000044881	ENSMUST00000054310
ENSMUSG00000060032	ENSMUST00000074556
ENSMUSG00000061130	ENSMUST00000080217
ENSMUSG00000061130	ENSMUST00000112304
ENSMUSG00000061130	ENSMUST00000112305
ENSMUSG00000061130	ENSMUST00000112306
ENSMUSG00000061130	ENSMUST00000112307
ENSMUSG00000034557	ENSMUST00000042185
ENSMUSG00000034557	ENSMUST00000106658
ENSMUSG00000034557	ENSMUST00000106657
ENSMUSG00000034557	ENSMUST00000106660
ENSMUSG00000031822	ENSMUST00000120493
ENSMUSG00000031822	ENSMUST00000118136
ENSMUSG00000031822	ENSMUST00000108938
ENSMUSG00000031822	ENSMUST00000034279
ENSMUSG00000001039	ENSMUST00000001066
ENSMUSG00000001039	ENSMUST00000102657
ENSMUSG00000030708	ENSMUST00000054923
ENSMUSG00000060808	ENSMUST00000074908
ENSMUSG00000048758	ENSMUST00000059802
ENSMUSG00000053684	ENSMUST00000065600
ENSMUSG00000067455	ENSMUST00000087714
ENSMUSG00000042269	ENSMUST00000048786
ENSMUSG00000026479	ENSMUST00000043090
ENSMUSG00000026479	ENSMUST00000027753
ENSMUSG00000047642	ENSMUST00000058456
ENSMUSG00000047642	ENSMUST00000120642
ENSMUSG00000025272	ENSMUST00000087258
ENSMUSG00000025272	ENSMUST00000026307
ENSMUSG00000025272	ENSMUST00000087259
ENSMUSG00000025272	ENSMUST00000087253
ENSMUSG00000025272	ENSMUST00000112709
ENSMUSG00000028163	ENSMUST00000106275
ENSMUSG00000028163	ENSMUST00000106276
ENSMUSG00000028163	ENSMUST00000029812
ENSMUSG00000033685	ENSMUST00000032957
ENSMUSG00000036890	ENSMUST00000100127
ENSMUSG00000036890	ENSMUST00000112810
ENSMUSG00000036890	ENSMUST00000112805
ENSMUSG00000036890	ENSMUST00000112813
ENSMUSG00000036890	ENSMUST00000049051
ENSMUSG00000053716	ENSMUST00000066312
ENSMUSG00000029512	ENSMUST00000031490
ENSMUSG00000029512	ENSMUST00000112410
ENSMUSG00000028582	ENSMUST00000106665
ENSMUSG00000028582	ENSMUST00000030320
ENSMUSG00000042751	ENSMUST00000043313
ENSMUSG00000042638	ENSMUST00000078095
ENSMUSG00000042638	ENSMUST00000032338
ENSMUSG00000031824	ENSMUST00000108948
ENSMUSG00000031824	ENSMUST00000108950
ENSMUSG00000031824	ENSMUST00000108951
ENSMUSG00000031824	ENSMUST00000034281
ENSMUSG00000032942	ENSMUST00000107059
ENSMUSG00000032942	ENSMUST00000032958
ENSMUSG00000034667	ENSMUST00000039810
ENSMUSG00000001034	ENSMUST00000094119
ENSMUSG00000001034	ENSMUST00000101085
ENSMUSG00000001034	ENSMUST00000108714
ENSMUSG00000001034	ENSMUST00000101086
ENSMUSG00000001034	ENSMUST00000079080
ENSMUSG00000001034	ENSMUST00000116369
ENSMUSG00000073994	ENSMUST00000098254
ENSMUSG00000028164	ENSMUST00000029814
ENSMUSG00000025271	ENSMUST00000112713
ENSMUSG00000025271	ENSMUST00000080884
ENSMUSG00000023345	ENSMUST00000024116
ENSMUSG00000023345	ENSMUST00000068577
ENSMUSG00000023345	ENSMUST00000072206
ENSMUSG00000030214	ENSMUST00000032336
ENSMUSG00000031823	ENSMUST00000034280
ENSMUSG00000053935	ENSMUST00000066689
ENSMUSG00000049744	ENSMUST00000112822
ENSMUSG00000049744	ENSMUST00000112821
ENSMUSG00000049744	ENSMUST00000112823
ENSMUSG00000049744	ENSMUST00000055776
ENSMUSG00000049744	ENSMUST00000112824
ENSMUSG00000024120	ENSMUST00000024934
ENSMUSG00000024120	ENSMUST00000112308
ENSMUSG00000047248	ENSMUST00000119647
ENSMUSG00000047248	ENSMUST00000120196
ENSMUSG00000047248	ENSMUST00000051777
ENSMUSG00000047248	ENSMUST00000098259
ENSMUSG00000042772	ENSMUST00000043560
ENSMUSG00000042772	ENSMUST00000073441
ENSMUSG00000042772	ENSMUST00000111836
ENSMUSG00000066918	ENSMUST00000086502
ENSMUSG00000042436	ENSMUST00000064783
ENSMUSG00000042436	ENSMUST00000040522
ENSMUSG00000032786	ENSMUST00000074082
ENSMUSG00000032786	ENSMUST00000112524
ENSMUSG00000029507	ENSMUST00000112426
ENSMUSG00000029507	ENSMUST00000031481
ENSMUSG00000029507	ENSMUST00000100906
ENSMUSG00000029507	ENSMUST00000031483
ENSMUSG00000029507	ENSMUST00000086643
ENSMUSG00000045322	ENSMUST00000062241
ENSMUSG00000028587	ENSMUST00000075835
ENSMUSG00000028587	ENSMUST00000102744
ENSMUSG00000020115	ENSMUST00000020316
ENSMUSG00000031825	ENSMUST00000108972
ENSMUSG00000031825	ENSMUST00000034282
ENSMUSG00000025270	ENSMUST00000112715
ENSMUSG00000025270	ENSMUST00000066337
ENSMUSG00000026866	ENSMUST00000100129
ENSMUSG00000026866	ENSMUST00000050511
ENSMUSG00000026866	ENSMUST00000112826
ENSMUSG00000026866	ENSMUST00000028223
ENSMUSG00000030213	ENSMUST00000032335
ENSMUSG00000030718	ENSMUST00000032963
ENSMUSG00000025795	ENSMUST00000026902
ENSMUSG00000078578	ENSMUST00000106291
ENSMUSG00000063800	ENSMUST00000079213
ENSMUSG00000024254	ENSMUST00000045714
ENSMUSG00000045291	ENSMUST00000058713
ENSMUSG00000023277	ENSMUST00000024047
ENSMUSG00000060782	ENSMUST00000075809
ENSMUSG00000026480	ENSMUST00000027754
ENSMUSG00000051048	ENSMUST00000077908
ENSMUSG00000051048	ENSMUST00000057023
ENSMUSG00000079275	ENSMUST00000111904
ENSMUSG00000028165	ENSMUST00000120988
ENSMUSG00000028165	ENSMUST00000029815
ENSMUSG00000031826	ENSMUST00000108982
ENSMUSG00000031826	ENSMUST00000108988
ENSMUSG00000010086	ENSMUST00000058348
ENSMUSG00000010086	ENSMUST00000102661
ENSMUSG00000010086	ENSMUST00000054927
ENSMUSG00000010086	ENSMUST00000060255
ENSMUSG00000031828	ENSMUST00000034287
ENSMUSG00000020253	ENSMUST00000020489
ENSMUSG00000020253	ENSMUST00000076258
ENSMUSG00000030209	ENSMUST00000053880
ENSMUSG00000030209	ENSMUST00000111905
ENSMUSG00000040505	ENSMUST00000112322
ENSMUSG00000040505	ENSMUST00000066175
ENSMUSG00000008475	ENSMUST00000097536
ENSMUSG00000008475	ENSMUST00000077755
ENSMUSG00000034707	ENSMUST00000040344
ENSMUSG00000055547	ENSMUST00000068875
ENSMUSG00000025269	ENSMUST00000112719
ENSMUSG00000025269	ENSMUST00000112720
ENSMUSG00000025269	ENSMUST00000026303
ENSMUSG00000025269	ENSMUST00000112721
ENSMUSG00000025269	ENSMUST00000112725
ENSMUSG00000025269	ENSMUST00000112727
ENSMUSG00000030729	ENSMUST00000054436
ENSMUSG00000030729	ENSMUST00000084935
ENSMUSG00000078107	ENSMUST00000078515
ENSMUSG00000020257	ENSMUST00000020490
ENSMUSG00000050150	ENSMUST00000090209
ENSMUSG00000050150	ENSMUST00000078568
ENSMUSG00000050150	ENSMUST00000116272
ENSMUSG00000034610	ENSMUST00000106673
ENSMUSG00000034610	ENSMUST00000097925
ENSMUSG00000034610	ENSMUST00000043368
ENSMUSG00000079367	ENSMUST00000112734
ENSMUSG00000030208	ENSMUST00000111907
ENSMUSG00000030208	ENSMUST00000032330
ENSMUSG00000041353	ENSMUST00000059256
ENSMUSG00000031827	ENSMUST00000034285
ENSMUSG00000030725	ENSMUST00000032967
ENSMUSG00000048592	ENSMUST00000112739
ENSMUSG00000035165	ENSMUST00000049333
ENSMUSG00000074672	ENSMUST00000099196
ENSMUSG00000052302	ENSMUST00000064107
ENSMUSG00000047104	ENSMUST00000050471
ENSMUSG00000049252	ENSMUST00000100131
ENSMUSG00000049252	ENSMUST00000052550
ENSMUSG00000028597	ENSMUST00000097926
ENSMUSG00000028597	ENSMUST00000030332
ENSMUSG00000024253	ENSMUST00000112328
ENSMUSG00000024253	ENSMUST00000025101
ENSMUSG00000020258	ENSMUST00000085129
ENSMUSG00000020258	ENSMUST00000112543
ENSMUSG00000020258	ENSMUST00000036382
ENSMUSG00000037994	ENSMUST00000051849
ENSMUSG00000059816	ENSMUST00000053157
ENSMUSG00000034105	ENSMUST00000049156
ENSMUSG00000034105	ENSMUST00000093096
ENSMUSG00000072921	ENSMUST00000101179
ENSMUSG00000072921	ENSMUST00000112740
ENSMUSG00000026753	ENSMUST00000028087
ENSMUSG00000030206	ENSMUST00000111909
ENSMUSG00000030206	ENSMUST00000111911
ENSMUSG00000030206	ENSMUST00000111910
ENSMUSG00000030206	ENSMUST00000087729
ENSMUSG00000072922	ENSMUST00000112741
ENSMUSG00000072922	ENSMUST00000101180
ENSMUSG00000020218	ENSMUST00000020439
ENSMUSG00000010122	ENSMUST00000056789
ENSMUSG00000010122	ENSMUST00000093028
ENSMUSG00000010122	ENSMUST00000010267
ENSMUSG00000048351	ENSMUST00000073764
ENSMUSG00000030726	ENSMUST00000107079
ENSMUSG00000030726	ENSMUST00000032969
ENSMUSG00000029505	ENSMUST00000112433
ENSMUSG00000029505	ENSMUST00000112435
ENSMUSG00000029505	ENSMUST00000112436
ENSMUSG00000029505	ENSMUST00000041558
ENSMUSG00000029505	ENSMUST00000086645
ENSMUSG00000028167	ENSMUST00000120397
ENSMUSG00000028167	ENSMUST00000029817
ENSMUSG00000026482	ENSMUST00000027760
ENSMUSG00000026482	ENSMUST00000111859
ENSMUSG00000026482	ENSMUST00000111857
ENSMUSG00000072923	ENSMUST00000101181
ENSMUSG00000030732	ENSMUST00000107084
ENSMUSG00000030732	ENSMUST00000032977
ENSMUSG00000069855	ENSMUST00000093029
ENSMUSG00000035236	ENSMUST00000038874
ENSMUSG00000034112	ENSMUST00000034290
ENSMUSG00000034112	ENSMUST00000095171
ENSMUSG00000030207	ENSMUST00000111914
ENSMUSG00000030207	ENSMUST00000111915
ENSMUSG00000030207	ENSMUST00000111916
ENSMUSG00000030207	ENSMUST00000087740
ENSMUSG00000040852	ENSMUST00000047206
ENSMUSG00000032572	ENSMUST00000112545
ENSMUSG00000032572	ENSMUST00000035186
ENSMUSG00000032572	ENSMUST00000121963
ENSMUSG00000058761	ENSMUST00000080817
ENSMUSG00000072924	ENSMUST00000112752
ENSMUSG00000072924	ENSMUST00000112753
ENSMUSG00000072924	ENSMUST00000101182
ENSMUSG00000048661	ENSMUST00000105260
ENSMUSG00000048661	ENSMUST00000119093
ENSMUSG00000048661	ENSMUST00000119944
ENSMUSG00000048661	ENSMUST00000053671
ENSMUSG00000035211	ENSMUST00000036155
ENSMUSG00000034636	ENSMUST00000043616
ENSMUSG00000032649	ENSMUST00000044311
ENSMUSG00000035227	ENSMUST00000036274
ENSMUSG00000034645	ENSMUST00000106690
ENSMUSG00000034645	ENSMUST00000043793
ENSMUSG00000043719	ENSMUST00000060896
ENSMUSG00000043719	ENSMUST00000098441
ENSMUSG00000014980	ENSMUST00000015124
ENSMUSG00000042770	ENSMUST00000045855
ENSMUSG00000032666	ENSMUST00000121533
ENSMUSG00000032666	ENSMUST00000044581
ENSMUSG00000023336	ENSMUST00000024107
ENSMUSG00000029504	ENSMUST00000031478
ENSMUSG00000035239	ENSMUST00000036331
ENSMUSG00000024251	ENSMUST00000025099
ENSMUSG00000024251	ENSMUST00000047524
ENSMUSG00000051236	ENSMUST00000092143
ENSMUSG00000030205	ENSMUST00000111921
ENSMUSG00000030205	ENSMUST00000111922
ENSMUSG00000030205	ENSMUST00000032327
ENSMUSG00000053360	ENSMUST00000065741
ENSMUSG00000079374	ENSMUST00000112755
ENSMUSG00000079843	ENSMUST00000112757
ENSMUSG00000079843	ENSMUST00000101183
ENSMUSG00000073540	ENSMUST00000097539
ENSMUSG00000074675	ENSMUST00000099199
ENSMUSG00000045328	ENSMUST00000062893
ENSMUSG00000044544	ENSMUST00000056994
ENSMUSG00000026754	ENSMUST00000112850
ENSMUSG00000026754	ENSMUST00000039165
ENSMUSG00000073997	ENSMUST00000098263
ENSMUSG00000045246	ENSMUST00000061828
ENSMUSG00000034764	ENSMUST00000041178
ENSMUSG00000046733	ENSMUST00000050104
ENSMUSG00000032571	ENSMUST00000065778
ENSMUSG00000073998	ENSMUST00000098264
ENSMUSG00000045817	ENSMUST00000060366
ENSMUSG00000024266	ENSMUST00000098361
ENSMUSG00000033294	ENSMUST00000042147
ENSMUSG00000043019	ENSMUST00000059498
ENSMUSG00000028172	ENSMUST00000029822
ENSMUSG00000000673	ENSMUST00000000687
ENSMUSG00000056758	ENSMUST00000072777
ENSMUSG00000010025	ENSMUST00000102664
ENSMUSG00000010025	ENSMUST00000108715
ENSMUSG00000010025	ENSMUST00000071413
ENSMUSG00000010025	ENSMUST00000074127
ENSMUSG00000010025	ENSMUST00000066277
ENSMUSG00000073370	ENSMUST00000097276
ENSMUSG00000033316	ENSMUST00000040001
ENSMUSG00000026755	ENSMUST00000112862
ENSMUSG00000026755	ENSMUST00000090993
ENSMUSG00000072925	ENSMUST00000112761
ENSMUSG00000072925	ENSMUST00000101184
ENSMUSG00000072925	ENSMUST00000112763
ENSMUSG00000072925	ENSMUST00000112769
ENSMUSG00000072925	ENSMUST00000112765
ENSMUSG00000079387	ENSMUST00000101185
ENSMUSG00000020224	ENSMUST00000020444
ENSMUSG00000044365	ENSMUST00000053048
ENSMUSG00000048215	ENSMUST00000059200
ENSMUSG00000030204	ENSMUST00000032326
ENSMUSG00000062997	ENSMUST00000080861
ENSMUSG00000072928	ENSMUST00000101186
ENSMUSG00000020225	ENSMUST00000020446
ENSMUSG00000072697	ENSMUST00000100854
ENSMUSG00000055755	ENSMUST00000069483
ENSMUSG00000072929	ENSMUST00000112789
ENSMUSG00000072929	ENSMUST00000097169
ENSMUSG00000079395	ENSMUST00000112788
ENSMUSG00000031832	ENSMUST00000093099
ENSMUSG00000019102	ENSMUST00000108716
ENSMUSG00000019102	ENSMUST00000019246
ENSMUSG00000073999	ENSMUST00000098265
ENSMUSG00000030737	ENSMUST00000032985
ENSMUSG00000030737	ENSMUST00000107086
ENSMUSG00000030737	ENSMUST00000107088
ENSMUSG00000060814	ENSMUST00000078533
ENSMUSG00000003031	ENSMUST00000003115
ENSMUSG00000003031	ENSMUST00000067327
ENSMUSG00000040943	ENSMUST00000098603
ENSMUSG00000040943	ENSMUST00000041994
ENSMUSG00000072930	ENSMUST00000101188
ENSMUSG00000072930	ENSMUST00000112796
ENSMUSG00000028601	ENSMUST00000106691
ENSMUSG00000028601	ENSMUST00000106692
ENSMUSG00000028601	ENSMUST00000030338
ENSMUSG00000028601	ENSMUST00000116308
ENSMUSG00000028601	ENSMUST00000106693
ENSMUSG00000028601	ENSMUST00000116307
ENSMUSG00000028601	ENSMUST00000052999
ENSMUSG00000028601	ENSMUST00000106694
ENSMUSG00000028601	ENSMUST00000106695
ENSMUSG00000028601	ENSMUST00000116309
ENSMUSG00000035295	ENSMUST00000112872
ENSMUSG00000035295	ENSMUST00000039535
ENSMUSG00000031831	ENSMUST00000093100
ENSMUSG00000020227	ENSMUST00000020448
ENSMUSG00000043323	ENSMUST00000086653
ENSMUSG00000043323	ENSMUST00000056124
ENSMUSG00000043323	ENSMUST00000086651
ENSMUSG00000072754	ENSMUST00000100924
ENSMUSG00000026483	ENSMUST00000111875
ENSMUSG00000026483	ENSMUST00000097541
ENSMUSG00000026483	ENSMUST00000086267
ENSMUSG00000032641	ENSMUST00000116515
ENSMUSG00000032641	ENSMUST00000111932
ENSMUSG00000032641	ENSMUST00000066107
ENSMUSG00000032641	ENSMUST00000046255
ENSMUSG00000046618	ENSMUST00000057279
ENSMUSG00000034189	ENSMUST00000036049
ENSMUSG00000055817	ENSMUST00000112344
ENSMUSG00000055817	ENSMUST00000097277
ENSMUSG00000055817	ENSMUST00000112349
ENSMUSG00000055817	ENSMUST00000112350
ENSMUSG00000055817	ENSMUST00000112352
ENSMUSG00000055817	ENSMUST00000067826
ENSMUSG00000078900	ENSMUST00000093102
ENSMUSG00000072931	ENSMUST00000101189
ENSMUSG00000072931	ENSMUST00000112804
ENSMUSG00000042506	ENSMUST00000041683
ENSMUSG00000028013	ENSMUST00000106315
ENSMUSG00000028013	ENSMUST00000122334
ENSMUSG00000028013	ENSMUST00000029644
ENSMUSG00000020228	ENSMUST00000020449
ENSMUSG00000026484	ENSMUST00000076110
ENSMUSG00000032652	ENSMUST00000046303
ENSMUSG00000032652	ENSMUST00000111937
ENSMUSG00000032652	ENSMUST00000111938
ENSMUSG00000018909	ENSMUST00000032995
ENSMUSG00000018909	ENSMUST00000098266
ENSMUSG00000045053	ENSMUST00000051482
ENSMUSG00000032570	ENSMUST00000112557
ENSMUSG00000032570	ENSMUST00000112558
ENSMUSG00000032570	ENSMUST00000038118
ENSMUSG00000032570	ENSMUST00000085133
ENSMUSG00000072932	ENSMUST00000101190
ENSMUSG00000072932	ENSMUST00000112814
ENSMUSG00000056559	ENSMUST00000070741
ENSMUSG00000029503	ENSMUST00000112478
ENSMUSG00000029503	ENSMUST00000058016
ENSMUSG00000040969	ENSMUST00000054105
ENSMUSG00000010142	ENSMUST00000101104
ENSMUSG00000010142	ENSMUST00000101103
ENSMUSG00000010142	ENSMUST00000010286
ENSMUSG00000063972	ENSMUST00000112875
ENSMUSG00000063972	ENSMUST00000112876
ENSMUSG00000063972	ENSMUST00000112877
ENSMUSG00000063972	ENSMUST00000076275
ENSMUSG00000024248	ENSMUST00000025095
ENSMUSG00000030744	ENSMUST00000032998
ENSMUSG00000030744	ENSMUST00000107096
ENSMUSG00000032567	ENSMUST00000035181
ENSMUSG00000053286	ENSMUST00000065625
ENSMUSG00000035298	ENSMUST00000037359
ENSMUSG00000031835	ENSMUST00000098362
ENSMUSG00000031835	ENSMUST00000081381
ENSMUSG00000031290	ENSMUST00000033647
ENSMUSG00000031290	ENSMUST00000035921
ENSMUSG00000031290	ENSMUST00000112819
